Time Scale; Number of Packets; Total data; 
592; 921507; 46179718.000000; 
593; 925135; 46360596.000000; 
594; 891251; 44673111.000000; 
595; 893612; 44787571.000000; 
596; 915186; 45869979.000000; 
597; 896988; 44947702.000000; 
598; 832444; 41728931.000000; 
599; 885575; 44376910.000000; 
600; 922470; 46232482.000000; 
601; 911313; 45678075.000000; 
602; 883492; 44274606.000000; 
603; 917202; 45970179.000000; 
604; 919389; 46082358.000000; 
605; 921950; 46190390.000000; 
606; 919460; 46103767.000000; 
607; 920776; 46160966.000000; 
608; 872997; 43748472.000000; 
609; 916099; 45907860.000000; 
610; 921215; 46169864.000000; 
611; 919660; 46091456.000000; 
612; 891892; 44701758.000000; 
613; 908769; 45560444.000000; 
614; 922853; 46249103.000000; 
615; 924151; 46310031.000000; 
616; 903269; 45277193.000000; 
617; 898636; 45041560.000000; 
618; 890700; 44640511.000000; 
619; 905810; 45394058.000000; 
620; 939694; 47096437.000000; 
621; 852052; 42707762.000000; 
622; 903638; 45305865.000000; 
623; 922384; 46249319.000000; 
624; 909382; 45597833.000000; 
625; 909150; 45568045.000000; 
626; 903029; 45255777.000000; 
627; 913872; 45811313.000000; 
628; 916475; 45937575.000000; 
629; 914581; 45837151.000000; 
630; 896142; 44917274.000000; 
631; 857553; 42971605.000000; 
632; 896629; 44944961.000000; 
633; 905087; 45358687.000000; 
634; 855028; 42860003.000000; 
635; 914804; 45859975.000000; 
636; 919921; 46129636.000000; 
637; 911529; 45687848.000000; 
638; 889131; 44555765.000000; 
639; 919994; 46103756.000000; 
640; 922337; 46228596.000000; 
641; 920226; 46128332.000000; 
642; 902706; 45243528.000000; 
643; 911184; 45678740.000000; 
644; 902135; 45214409.000000; 
645; 900222; 45136147.000000; 
646; 889312; 44574420.000000; 
647; 831527; 41676093.000000; 
648; 905872; 45403697.000000; 
649; 902775; 45238856.000000; 
650; 875822; 43896612.000000; 
651; 888347; 44519660.000000; 
652; 899851; 45095166.000000; 
653; 922227; 46220685.000000; 
654; 916835; 45954537.000000; 
655; 913577; 45795771.000000; 
656; 921917; 46216079.000000; 
657; 921030; 46150683.000000; 
658; 922876; 46262666.000000; 
659; 923519; 46291033.000000; 
660; 892940; 44758891.000000; 
661; 915360; 45885758.000000; 
662; 912617; 45748513.000000; 
663; 912765; 45761311.000000; 
664; 924194; 46309241.000000; 
665; 917587; 45982628.000000; 
666; 906599; 45435049.000000; 
667; 913616; 45799607.000000; 
668; 914322; 45810567.000000; 
669; 861713; 43186306.000000; 
670; 917868; 46021658.000000; 
671; 903383; 45297331.000000; 
672; 907427; 45484723.000000; 
673; 933133; 46766819.000000; 
674; 905998; 45406908.000000; 
675; 876595; 43940377.000000; 
676; 904768; 45369259.000000; 
677; 921357; 46186736.000000; 
678; 899744; 45101946.000000; 
679; 917266; 45965732.000000; 
680; 907743; 45501128.000000; 
681; 911501; 45676338.000000; 
682; 921014; 46155436.000000; 
683; 923283; 46269471.000000; 
684; 914636; 45844739.000000; 
685; 904790; 45351580.000000; 
686; 919437; 46080673.000000; 
687; 910955; 45657487.000000; 
688; 912295; 45716899.000000; 
689; 908656; 45561791.000000; 
690; 910269; 45609596.000000; 
691; 925222; 46375635.000000; 
692; 912365; 45732975.000000; 
693; 917762; 45990001.000000; 
694; 869522; 43586096.000000; 
695; 885532; 44379240.000000; 
696; 913020; 45763604.000000; 
697; 868218; 43495871.000000; 
698; 930766; 46655431.000000; 
699; 938145; 47019914.000000; 
700; 889252; 44551235.000000; 
701; 849321; 42579842.000000; 
702; 892913; 44760158.000000; 
703; 918440; 46029046.000000; 
704; 913109; 45759848.000000; 
705; 835074; 41860951.000000; 
706; 841127; 42157992.000000; 
707; 910090; 45606501.000000; 
708; 925372; 46374388.000000; 
709; 917839; 45999788.000000; 
710; 920061; 46113567.000000; 
711; 917395; 45977449.000000; 
712; 921395; 46181021.000000; 
713; 921571; 46188150.000000; 
714; 921729; 46190014.000000; 
715; 924724; 46346686.000000; 
716; 918296; 46030365.000000; 
717; 908009; 45519720.000000; 
718; 926531; 46444834.000000; 
719; 903260; 45257008.000000; 
720; 907792; 45496032.000000; 
721; 927098; 46461954.000000; 
722; 929451; 46582970.000000; 
723; 938796; 47065700.000000; 
724; 949396; 47589563.000000; 
725; 945431; 47378066.000000; 
726; 927132; 46467641.000000; 
727; 927120; 46465386.000000; 
728; 922815; 46255368.000000; 
729; 917380; 45969852.000000; 
730; 920767; 46155988.000000; 
731; 920562; 46138247.000000; 
732; 921124; 46181081.000000; 
733; 929572; 46609616.000000; 
734; 930503; 46652836.000000; 
735; 925100; 46365448.000000; 
736; 926564; 46437309.000000; 
737; 928060; 46520226.000000; 
738; 930050; 46623368.000000; 
739; 928592; 46542445.000000; 
740; 922602; 46235721.000000; 
741; 911835; 45690859.000000; 
742; 925514; 46390722.000000; 
743; 914053; 45812560.000000; 
744; 922739; 46252868.000000; 
745; 924097; 46341948.000000; 
746; 894084; 44826595.000000; 
747; 914181; 45811803.000000; 
748; 948644; 47545507.000000; 
749; 932518; 46727680.000000; 
750; 926855; 46454657.000000; 
751; 907901; 45511395.000000; 
752; 868076; 43513550.000000; 
753; 867309; 43471577.000000; 
754; 907509; 45488051.000000; 
755; 897777; 45008425.000000; 
756; 871709; 43690972.000000; 
757; 874497; 43822957.000000; 
758; 916747; 45956670.000000; 
759; 920200; 46115405.000000; 
760; 914146; 45810826.000000; 
761; 896698; 44944317.000000; 
762; 890386; 44620742.000000; 
763; 875241; 43867073.000000; 
764; 902351; 45228261.000000; 
765; 904330; 45330252.000000; 
766; 890910; 44659944.000000; 
767; 890859; 44641053.000000; 
768; 908012; 45518571.000000; 
769; 907023; 45460818.000000; 
