Time Scale; Number of Packets; Total data; 
498; 2216864; 111041284.000000; 
499; 2253569; 112879766.000000; 
500; 2221547; 111271471.000000; 
501; 2254431; 112929505.000000; 
502; 2206696; 110551657.000000; 
503; 2256879; 113046120.000000; 
504; 2226409; 111520772.000000; 
505; 2252635; 112832866.000000; 
506; 2186044; 109501951.000000; 
507; 2186041; 109513859.000000; 
508; 2210032; 110702245.000000; 
509; 2207105; 110555986.000000; 
510; 2247349; 112569543.000000; 
511; 2228808; 111648465.000000; 
512; 2250790; 112759286.000000; 
513; 2210557; 110723253.000000; 
514; 2254566; 112929339.000000; 
515; 2208366; 110614530.000000; 
516; 2262290; 113310280.000000; 
517; 2213684; 110909273.000000; 
518; 2249362; 112670423.000000; 
519; 2229006; 111647358.000000; 
520; 2244116; 112399465.000000; 
521; 2251636; 112786464.000000; 
522; 2208592; 110627141.000000; 
523; 2259933; 113196878.000000; 
524; 2206420; 110519138.000000; 
525; 2249318; 112668296.000000; 
526; 2213424; 110874934.000000; 
527; 2253322; 112868284.000000; 
528; 2213796; 110889720.000000; 
529; 2258505; 113125300.000000; 
530; 2213460; 110871867.000000; 
531; 2245711; 112484769.000000; 
532; 2262516; 113325962.000000; 
533; 2217953; 111096509.000000; 
534; 2254600; 112937168.000000; 
535; 2211980; 110799055.000000; 
536; 2250618; 112731691.000000; 
537; 2205580; 110476906.000000; 
538; 2272189; 113813995.000000; 
539; 2200838; 110242372.000000; 
540; 2256376; 113046272.000000; 
541; 2209683; 110692649.000000; 
542; 2256977; 113052885.000000; 
543; 2266489; 113531254.000000; 
544; 2289591; 114685129.000000; 
545; 2259329; 113173375.000000; 
546; 4472762; 110864086.000000; 
547; 2250200; 112710999.000000; 
548; 2202147; 110303518.000000; 
549; 2263811; 113389539.000000; 
550; 2215577; 110988724.000000; 
551; 2250580; 112734355.000000; 
552; 2214605; 110927352.000000; 
553; 2253422; 112872035.000000; 
554; 2209474; 110673325.000000; 
555; 2230934; 111746102.000000; 
556; 2254190; 112916046.000000; 
557; 2203340; 110382121.000000; 
558; 2251441; 112771824.000000; 
559; 2206936; 110544283.000000; 
560; 2256695; 113035409.000000; 
561; 2204428; 110420658.000000; 
562; 2274066; 113935187.000000; 
563; 2209363; 110667402.000000; 
564; 2256283; 113013463.000000; 
565; 2214788; 110927860.000000; 
566; 2254460; 112925295.000000; 
567; 2244619; 112452317.000000; 
568; 2190339; 109710099.000000; 
569; 2257795; 113096682.000000; 
570; 2205197; 110453584.000000; 
571; 2265108; 113464995.000000; 
572; 2215403; 110981728.000000; 
573; 2246789; 112541234.000000; 
574; 2205243; 110462021.000000; 
575; 2243346; 112369896.000000; 
576; 2215097; 110965922.000000; 
577; 2242673; 112349651.000000; 
578; 2239770; 112188030.000000; 
579; 2230465; 111724041.000000; 
580; 2247393; 112567972.000000; 
581; 2201689; 110278899.000000; 
582; 2253413; 112874262.000000; 
583; 2193153; 109851929.000000; 
584; 2248592; 112636506.000000; 
585; 2207985; 110598629.000000; 
586; 2257692; 113085139.000000; 
587; 2207639; 110581714.000000; 
588; 2256274; 113016181.000000; 
589; 2215849; 110989840.000000; 
590; 2243143; 112354844.000000; 
591; 2253701; 112884637.000000; 
592; 2209871; 110688592.000000; 
593; 2267435; 113574023.000000; 
594; 2216473; 111020325.000000; 
595; 2257109; 113057950.000000; 
596; 2210647; 110730344.000000; 
597; 2248780; 112639021.000000; 
598; 2213680; 110883268.000000; 
599; 2260745; 113239804.000000; 
600; 2214572; 110925999.000000; 
601; 2254889; 112946643.000000; 
602; 2260407; 113222483.000000; 
603; 2230363; 111722713.000000; 
604; 2252470; 112824498.000000; 
605; 2213644; 110882712.000000; 
606; 2251446; 112795491.000000; 
607; 2226504; 111525903.000000; 
608; 2247398; 112572639.000000; 
609; 2206477; 110524376.000000; 
610; 2256640; 113035265.000000; 
611; 2207382; 110570858.000000; 
612; 2250355; 112716100.000000; 
613; 2257973; 113098933.000000; 
614; 2245103; 112449754.000000; 
615; 2256314; 113019442.000000; 
616; 2199140; 110155868.000000; 
617; 2259004; 113164567.000000; 
618; 2222035; 111297987.000000; 
619; 2254795; 112939501.000000; 
620; 2205620; 110480178.000000; 
621; 2237430; 112071469.000000; 
622; 2205375; 110467637.000000; 
623; 2248639; 112632800.000000; 
624; 2204480; 110422968.000000; 
625; 2258092; 113110222.000000; 
626; 2262905; 113350048.000000; 
627; 2212284; 110807759.000000; 
628; 2260036; 113203962.000000; 
629; 2210639; 110733562.000000; 
630; 2251026; 112751410.000000; 
631; 2213440; 110870148.000000; 
632; 2257927; 113097529.000000; 
633; 2215340; 110965375.000000; 
634; 2266358; 113520916.000000; 
635; 2210981; 110742363.000000; 
636; 2263893; 113391495.000000; 
637; 2243720; 112399105.000000; 
638; 2223128; 111355044.000000; 
639; 2252622; 112832148.000000; 
640; 2217397; 111064832.000000; 
641; 2252521; 112827158.000000; 
642; 2222066; 111311871.000000; 
643; 2249306; 112665855.000000; 
644; 2216197; 111006807.000000; 
645; 2253792; 112891025.000000; 
646; 2209941; 110720656.000000; 
647; 4458298; 112615271.000000; 
648; 2230659; 111740088.000000; 
649; 2234774; 111938611.000000; 
650; 2253958; 112903592.000000; 
651; 2209016; 110674295.000000; 
652; 2251731; 112790192.000000; 
653; 2212423; 110815210.000000; 
654; 2259420; 113176820.000000; 
655; 2195640; 109975260.000000; 
656; 2250205; 112734481.000000; 
657; 2205081; 110454496.000000; 
658; 2252825; 112843827.000000; 
659; 2215931; 110990840.000000; 
660; 2252004; 112802046.000000; 
661; 2250679; 112757282.000000; 
662; 4468420; 111087270.000000; 
663; 2253865; 112893028.000000; 
664; 2202204; 110311127.000000; 
665; 2255344; 112974076.000000; 
666; 2217954; 111100123.000000; 
667; 2257695; 113086957.000000; 
668; 2212681; 110837636.000000; 
669; 2248044; 112598885.000000; 
670; 2204392; 110417128.000000; 
671; 2256423; 113024425.000000; 
672; 2272824; 113863952.000000; 
673; 2214567; 110931534.000000; 
674; 2259165; 113160250.000000; 
675; 2202899; 110342840.000000; 
676; 2253825; 112889918.000000; 
677; 2221205; 111273907.000000; 
678; 2252273; 112812618.000000; 
679; 2200372; 110218860.000000; 
680; 2259494; 113180290.000000; 
681; 2205605; 110475319.000000; 
682; 2245529; 112478091.000000; 
683; 2217681; 111097251.000000; 
684; 2244377; 112417393.000000; 
685; 2244912; 112449155.000000; 
686; 2215501; 110968164.000000; 
687; 2260637; 113234342.000000; 
688; 2196671; 110047378.000000; 
689; 2258473; 113127289.000000; 
690; 4477433; 111152186.000000; 
691; 2265233; 113461829.000000; 
692; 2211509; 110771326.000000; 
693; 2246843; 112564386.000000; 
694; 2217801; 111086326.000000; 
695; 4480343; 113323385.000000; 
696; 6722168; 112289321.000000; 
697; 2217479; 111069218.000000; 
698; 2253463; 112897224.000000; 
699; 2215346; 110967233.000000; 
700; 2260936; 113248228.000000; 
701; 2215402; 110972377.000000; 
702; 2265215; 113476180.000000; 
703; 2205661; 110501435.000000; 
704; 2253455; 112875063.000000; 
705; 2205314; 110459341.000000; 
706; 2242112; 112306202.000000; 
707; 2229934; 111696576.000000; 
708; 2234017; 111915349.000000; 
709; 2247251; 112562983.000000; 
710; 2210461; 110722421.000000; 
711; 2265782; 113493681.000000; 
712; 2214603; 110939013.000000; 
713; 2252776; 112860190.000000; 
714; 2219960; 111201468.000000; 
715; 2271942; 113797351.000000; 
716; 2202711; 110330669.000000; 
717; 2250156; 112711558.000000; 
718; 2217251; 111079876.000000; 
719; 2256740; 113049324.000000; 
720; 2254502; 112926127.000000; 
721; 2202750; 110332894.000000; 
722; 2244818; 112435851.000000; 
723; 2213681; 110899457.000000; 
724; 2246103; 112508837.000000; 
725; 2222186; 111305141.000000; 
726; 2253556; 112876882.000000; 
727; 2217375; 111066521.000000; 
728; 2249523; 112696081.000000; 
729; 2213004; 110848895.000000; 
730; 2256798; 113046103.000000; 
731; 2242301; 112319192.000000; 
732; 2220173; 111205837.000000; 
733; 2265932; 113509868.000000; 
734; 2203003; 110351949.000000; 
735; 2245529; 112473643.000000; 
736; 2206267; 110511648.000000; 
737; 2251890; 112794452.000000; 
