Time Scale; Number of Packets; Total data; 
595; 590613; 443007627.000000; 
596; 647822; 486009154.000000; 
597; 528256; 395681092.000000; 
598; 611381; 459526935.000000; 
599; 609325; 457402338.000000; 
600; 532958; 399594241.000000; 
601; 571661; 428696590.000000; 
602; 609045; 458303366.000000; 
603; 513837; 385638865.000000; 
604; 603381; 452423851.000000; 
605; 606729; 455614068.000000; 
606; 491821; 368967436.000000; 
607; 606683; 455149662.000000; 
608; 635372; 477596540.000000; 
609; 544187; 408949051.000000; 
610; 619393; 465239291.000000; 
611; 644727; 483339629.000000; 
612; 523338; 392446098.000000; 
613; 581157; 435680101.000000; 
614; 586299; 440210746.000000; 
615; 471876; 353925707.000000; 
616; 572119; 430360617.000000; 
617; 591333; 443460959.000000; 
618; 497876; 373875913.000000; 
619; 552218; 413921716.000000; 
620; 579775; 434884369.000000; 
621; 504441; 378723225.000000; 
622; 602632; 452267119.000000; 
623; 598889; 449864072.000000; 
624; 508965; 382444651.000000; 
625; 570452; 428288531.000000; 
626; 647823; 486315371.000000; 
627; 496215; 372551599.000000; 
628; 591272; 443764922.000000; 
629; 592968; 444713233.000000; 
630; 496994; 372629662.000000; 
631; 515753; 387242449.000000; 
632; 593220; 444616833.000000; 
633; 512888; 384313236.000000; 
634; 527287; 395446588.000000; 
635; 579127; 434200845.000000; 
636; 504070; 377843858.000000; 
637; 572688; 429600473.000000; 
638; 629335; 471894715.000000; 
639; 498963; 374644144.000000; 
640; 546072; 409715295.000000; 
641; 588908; 441475546.000000; 
642; 415542; 311487716.000000; 
643; 411808; 309079860.000000; 
644; 505564; 379933102.000000; 
645; 444254; 333281727.000000; 
646; 323455; 242564667.000000; 
647; 504526; 378603789.000000; 
648; 524211; 393121584.000000; 
649; 342755; 258001354.000000; 
650; 482799; 362398363.000000; 
651; 498750; 374413308.000000; 
652; 551456; 413808480.000000; 
653; 603648; 452758515.000000; 
654; 656807; 492920361.000000; 
655; 483854; 363548375.000000; 
656; 594067; 445276307.000000; 
657; 642526; 481790694.000000; 
658; 500437; 375867538.000000; 
659; 614556; 462204876.000000; 
660; 623397; 467874857.000000; 
661; 489570; 367705662.000000; 
662; 542620; 406741151.000000; 
663; 588308; 441488971.000000; 
664; 483750; 363071027.000000; 
665; 588641; 442033504.000000; 
666; 590244; 443638772.000000; 
667; 522868; 392214341.000000; 
668; 587755; 440423622.000000; 
669; 662418; 497831444.000000; 
670; 548360; 411475779.000000; 
671; 555456; 417424083.000000; 
672; 645515; 483876612.000000; 
673; 512286; 385118084.000000; 
674; 609642; 457487924.000000; 
675; 673345; 505497404.000000; 
676; 525380; 395492979.000000; 
677; 556591; 417841790.000000; 
678; 600598; 451169665.000000; 
679; 499988; 375675378.000000; 
680; 578676; 435031856.000000; 
681; 605968; 454775582.000000; 
682; 536648; 402811432.000000; 
683; 508770; 382005960.000000; 
684; 592699; 445052458.000000; 
685; 508438; 381382453.000000; 
686; 509787; 382333703.000000; 
687; 585803; 439999318.000000; 
688; 527179; 395857158.000000; 
689; 528976; 397737567.000000; 
690; 588207; 441255056.000000; 
691; 501866; 376385168.000000; 
692; 561983; 421884142.000000; 
693; 611323; 458915548.000000; 
694; 538553; 404319175.000000; 
695; 532569; 399175642.000000; 
696; 645009; 485012632.000000; 
697; 514869; 386698014.000000; 
698; 583999; 437971152.000000; 
699; 597581; 448643021.000000; 
700; 524132; 393643738.000000; 
701; 567563; 426306481.000000; 
702; 604578; 454310577.000000; 
703; 526128; 394762020.000000; 
704; 604639; 453398312.000000; 
705; 600150; 450104221.000000; 
706; 567063; 426004541.000000; 
707; 614317; 461907642.000000; 
708; 596464; 447544673.000000; 
709; 500758; 375830178.000000; 
710; 527350; 396547500.000000; 
711; 634205; 476973853.000000; 
712; 510090; 383243147.000000; 
713; 554858; 416527673.000000; 
714; 590801; 443783366.000000; 
715; 509830; 383258994.000000; 
716; 563948; 422779457.000000; 
717; 605112; 454084157.000000; 
718; 511644; 384046498.000000; 
719; 554413; 416102508.000000; 
720; 589390; 441954010.000000; 
721; 508616; 381998865.000000; 
722; 539445; 404603189.000000; 
723; 616123; 463134948.000000; 
724; 563406; 422722363.000000; 
725; 588272; 441853956.000000; 
726; 601911; 452016143.000000; 
727; 516021; 387155715.000000; 
728; 542426; 407854065.000000; 
729; 672260; 504469330.000000; 
730; 552938; 415415561.000000; 
731; 544312; 408906496.000000; 
732; 654649; 491526484.000000; 
733; 544963; 409501101.000000; 
734; 586070; 438670336.000000; 
735; 615787; 462378314.000000; 
736; 525239; 394393962.000000; 
737; 534975; 401323460.000000; 
738; 608958; 458205965.000000; 
739; 534303; 401241001.000000; 
740; 562255; 422243678.000000; 
741; 604840; 453361925.000000; 
742; 550572; 413160359.000000; 
743; 533604; 400833211.000000; 
744; 637774; 478689231.000000; 
745; 603358; 453318023.000000; 
746; 548261; 412174934.000000; 
747; 659556; 495563997.000000; 
748; 522932; 393248505.000000; 
749; 558703; 418911430.000000; 
750; 621450; 467020506.000000; 
751; 548707; 411690938.000000; 
752; 543092; 407936023.000000; 
753; 658229; 494503305.000000; 
754; 557221; 417772003.000000; 
755; 509091; 382023462.000000; 
756; 630357; 473459782.000000; 
757; 588145; 441670580.000000; 
758; 504805; 379411194.000000; 
759; 587299; 440655058.000000; 
760; 555944; 416574326.000000; 
761; 486396; 365056504.000000; 
762; 602323; 451742649.000000; 
